date,Rank,Company Name,% of Net Assets,Ticker,Identifier,Type,Shares Held,Market Value($),Notional Value($)
07_06_2021,8,ECX EMISSION      DEC22,0,MOZ22,–,Future,461,0,29689510
07_06_2021,9,EURO FX CURR FUT  SEP21,0,ECU1,–,Future,55,0,8139656
07_06_2021,10,RGGI VINTAGE 21   DEC21,0,ZRDZ21,–,Future,4314,0,37531800
07_07_2021,1,Cash,80.71,–,–,Cash,426354078,426354078,0
07_07_2021,2,EURO,11.72,–,–,Currency,52449802,61888403,0
07_07_2021,3,EURO,6.51,–,–,Currency,29142844,34387242,0
07_07_2021,4,SCHWAB SHORT-TER,1.07,SCHO,US8085248628,Mutual Fund,109950,5634938,0
07_07_2021,5,CA CARBON ALLOW 21DEC21,0,ZCAZ21,–,Future,3636,0,88354800
07_07_2021,6,CA CARBON ALLOW 21DEC22,0,ZCAZ22,–,Future,861,0,21895230
07_07_2021,7,ECX EMISSION      DEC21,0,MOZ21,–,Future,5611,0,348382659
07_07_2021,8,ECX EMISSION      DEC22,0,MOZ22,–,Future,466,0,29159023
07_07_2021,9,EURO FX CURR FUT  SEP21,0,ECU1,–,Future,55,0,8127281
07_07_2021,10,RGGI VINTAGE 21   DEC21,0,ZRDZ21,–,Future,4358,0,38045340
07_08_2021,1,Cash,82.89,–,–,Cash,436916159,436916159,0
07_08_2021,2,EURO,12.56,–,–,Currency,55839481,66195031,0
07_08_2021,3,EURO,3.48,–,–,Currency,15485907,18357802,0
07_08_2021,4,SCHWAB SHORT-TER,1.07,SCHO,US8085248628,Mutual Fund,109950,5636037,0
07_08_2021,5,CA CARBON ALLOW 21DEC21,0,ZCAZ21,–,Future,3660,0,86559000
07_08_2021,6,CA CARBON ALLOW 21DEC22,0,ZCAZ22,–,Future,867,0,21466920
07_08_2021,7,ECX EMISSION      DEC21,0,MOZ21,–,Future,5649,0,350568009
07_08_2021,8,ECX EMISSION      DEC22,0,MOZ22,–,Future,469,0,29338909
07_08_2021,9,EURO FX CURR FUT  SEP21,0,ECU1,–,Future,55,0,8150313
07_08_2021,10,RGGI VINTAGE 21   DEC21,0,ZRDZ21,–,Future,4388,0,38131720
07_09_2021,1,EURO,68.44,–,–,Currency,311250710,369283633,0
07_09_2021,2,Cash,18.99,–,–,Cash,102476996,102476996,0
07_09_2021,3,SCHWAB SHORT-TER,6.6,SCHO,US8085248628,Mutual Fund,694950,35616188,0
07_09_2021,4,EURO,5.97,–,–,Currency,27143666,32204622,0
07_09_2021,5,CA CARBON ALLOW 21DEC21,0,ZCAZ21,–,Future,3660,0,84985200
07_09_2021,6,CA CARBON ALLOW 21DEC22,0,ZCAZ22,–,Future,867,0,21076770
07_09_2021,7,ECX EMISSION      DEC21,0,MOZ21,–,Future,5649,0,363664638
07_09_2021,8,ECX EMISSION      DEC22,0,MOZ22,–,Future,469,0,30420870
07_09_2021,9,EURO FX CURR FUT  SEP21,0,ECU1,–,Future,55,0,8175750
07_09_2021,10,RGGI VINTAGE 21   DEC21,0,ZRDZ21,–,Future,4388,0,38131720
07_12_2021,1,EURO,70.48,–,–,Currency,311250710,369393200,0
07_12_2021,2,Cash,20.11,–,–,Cash,105394264,105394264,0
07_12_2021,3,SCHWAB SHORT-TER,6.79,SCHO,US8085248628,Mutual Fund,694950,35595339,0
07_12_2021,4,EURO,2.61,–,–,Currency,11542766,13698986,0
07_12_2021,5,CA CARBON ALLOW 21DEC21,0,ZCAZ21,–,Future,3666,0,86114340
07_12_2021,6,CA CARBON ALLOW 21DEC22,0,ZCAZ22,–,Future,870,0,21384600
07_12_2021,7,ECX EMISSION      DEC21,0,MOZ21,–,Future,5669,0,347904094
07_12_2021,8,ECX EMISSION      DEC22,0,MOZ22,–,Future,471,0,29134251
07_12_2021,9,EURO FX CURR FUT  SEP21,0,ECU1,–,Future,55,0,8162688
07_12_2021,10,RGGI VINTAGE 21   DEC21,0,ZRDZ21,–,Future,4403,0,38262070
07_13_2021,1,EURO,69.51,–,–,Currency,312388162,369384134,0
07_13_2021,2,Cash,19.67,–,–,Cash,104513470,104513470,0
07_13_2021,3,SCHWAB SHORT-TER,6.7,SCHO,US8085248628,Mutual Fund,694950,35581440,0
07_13_2021,4,EURO,4.12,–,–,Currency,18537721,21919973,0
07_13_2021,5,CA CARBON ALLOW 21DEC21,0,ZCAZ21,–,Future,3672,0,86438880
07_13_2021,6,CA CARBON ALLOW 21DEC22,0,ZCAZ22,–,Future,870,0,21428100
07_13_2021,7,ECX EMISSION      DEC21,0,MOZ21,–,Future,5669,0,354270604
07_13_2021,8,ECX EMISSION      DEC22,0,MOZ22,–,Future,471,0,29662363
07_13_2021,9,EURO FX CURR FUT  SEP21,0,ECU1,–,Future,55,0,8109750
07_13_2021,10,RGGI VINTAGE 21   DEC21,0,ZRDZ21,–,Future,4403,0,38570280
07_14_2021,1,EURO,69.01,–,–,Currency,312388162,369209505,0
07_14_2021,2,Cash,19.54,–,–,Cash,104523599,104523599,0
07_14_2021,3,SCHWAB SHORT-TER,6.65,SCHO,US8085248628,Mutual Fund,694950,35595339,0
07_14_2021,4,EURO,4.8,–,–,Currency,21730521,25683159,0
07_14_2021,5,CA CARBON ALLOW 21DEC21,0,ZCAZ21,–,Future,3672,0,86181840
07_14_2021,6,CA CARBON ALLOW 21DEC22,0,ZCAZ22,–,Future,870,0,21367200
07_14_2021,7,ECX EMISSION      DEC21,0,MOZ21,–,Future,5669,0,357587200
07_14_2021,8,ECX EMISSION      DEC22,0,MOZ22,–,Future,471,0,29937809
07_14_2021,9,EURO FX CURR FUT  SEP21,0,ECU1,–,Future,55,0,8142750
07_14_2021,10,RGGI VINTAGE 21   DEC21,0,ZRDZ21,–,Future,4403,0,38878490
07_15_2021,1,EURO,69.59,–,–,Currency,312388162,369196415,0
07_15_2021,2,Cash,19.4,–,–,Cash,102914242,102914242,0
07_15_2021,3,SCHWAB SHORT-TER,6.71,SCHO,US8085248628,Mutual Fund,694950,35609238,0
07_15_2021,4,EURO,4.29,–,–,Currency,19269811,22774055,0
07_15_2021,5,CA CARBON ALLOW 21DEC21,0,ZCAZ21,–,Future,3672,0,85153680
07_15_2021,6,CA CARBON ALLOW 21DEC22,0,ZCAZ22,–,Future,870,0,21123600
07_15_2021,7,ECX EMISSION      DEC21,0,MOZ21,–,Future,5669,0,354894555
07_15_2021,8,ECX EMISSION      DEC22,0,MOZ22,–,Future,471,0,29708520
07_15_2021,9,EURO FX CURR FUT  SEP21,0,ECU1,–,Future,55,0,8126594
07_15_2021,10,RGGI VINTAGE 21   DEC21,0,ZRDZ21,–,Future,4403,0,38570280
07_16_2021,1,EURO,69.65,–,–,Currency,312388162,368899945,0
07_16_2021,2,Cash,19.44,–,–,Cash,102943404,102943404,0
07_16_2021,3,SCHWAB SHORT-TER,6.72,SCHO,US8085248628,Mutual Fund,694950,35609238,0
07_16_2021,4,EURO,4.19,–,–,Currency,18773901,22170146,0
07_16_2021,5,CA CARBON ALLOW 21DEC21,0,ZCAZ21,–,Future,3672,0,85080240
07_16_2021,6,CA CARBON ALLOW 21DEC22,0,ZCAZ22,–,Future,870,0,21106200
07_16_2021,7,ECX EMISSION      DEC21,0,MOZ21,–,Future,5669,0,354074007
07_16_2021,8,ECX EMISSION      DEC22,0,MOZ22,–,Future,471,0,29634605
07_16_2021,9,EURO FX CURR FUT  SEP21,0,ECU1,–,Future,55,0,8127625
07_16_2021,10,RGGI VINTAGE 21   DEC21,0,ZRDZ21,–,Future,4403,0,38702370
07_19_2021,1,EURO,70.46,–,–,Currency,312388162,368791068,0
07_19_2021,2,Cash,19.16,–,–,Cash,100301407,100301407,0
07_19_2021,3,SCHWAB SHORT-TER,6.8,SCHO,US8085248628,Mutual Fund,694950,35616188,0
07_19_2021,4,EURO,3.57,–,–,Currency,15831411,18689834,0
07_19_2021,5,CA CARBON ALLOW 21DEC21,0,ZCAZ21,–,Future,3672,0,82950480
07_19_2021,6,CA CARBON ALLOW 21DEC22,0,ZCAZ22,–,Future,870,0,20601600
07_19_2021,7,ECX EMISSION      DEC21,0,MOZ21,–,Future,5669,0,350757077
07_19_2021,8,ECX EMISSION      DEC22,0,MOZ22,–,Future,471,0,29364520
07_19_2021,9,EURO FX CURR FUT  SEP21,0,ECU1,–,Future,55,0,8115250
07_19_2021,10,RGGI VINTAGE 21   DEC21,0,ZRDZ21,–,Future,4403,0,38746400
07_20_2021,1,EURO,71.56,–,–,Currency,312388162,367446319,0
07_20_2021,2,Cash,19.56,–,–,Cash,100451772,100451772,0
07_20_2021,3,SCHWAB SHORT-TER,6.94,SCHO,US8085248628,Mutual Fund,694950,35630087,0
07_20_2021,4,EURO,1.94,–,–,Currency,8453991,9944000,0
07_20_2021,5,CA CARBON ALLOW 21DEC21,0,ZCAZ21,–,Future,3672,0,83244240
07_20_2021,6,CA CARBON ALLOW 21DEC22,0,ZCAZ22,–,Future,870,0,20653800
07_20_2021,7,ECX EMISSION      DEC21,0,MOZ21,–,Future,5669,0,341476299
07_20_2021,8,ECX EMISSION      DEC22,0,MOZ22,–,Future,471,0,28581549
07_20_2021,9,EURO FX CURR FUT  SEP21,0,ECU1,–,Future,55,0,8108719
07_20_2021,10,RGGI VINTAGE 21   DEC21,0,ZRDZ21,–,Future,4403,0,38570280
07_21_2021,1,EURO,70.61,–,–,Currency,312250295,368098146,0
07_21_2021,2,Cash,15.63,–,–,Cash,81464783,81464783,0
07_21_2021,3,EURO,6.93,–,–,Currency,30666174,36151004,0
07_21_2021,4,SCHWAB SHORT-TER,6.83,SCHO,US8085248628,Mutual Fund,694950,35623137,0
07_21_2021,5,CA CARBON ALLOW 21DEC21,0,ZCAZ21,–,Future,3672,0,83427840
07_21_2021,6,CA CARBON ALLOW 21DEC22,0,ZCAZ22,–,Future,870,0,20723400
07_21_2021,7,ECX EMISSION      DEC21,0,MOZ21,–,Future,5669,0,348448225
07_21_2021,8,ECX EMISSION      DEC22,0,MOZ22,–,Future,471,0,29155715
07_21_2021,9,EURO FX CURR FUT  SEP21,0,ECU1,–,Future,55,0,8121094
07_21_2021,10,RGGI VINTAGE 21   DEC21,0,ZRDZ21,–,Future,4403,0,38746400
07_22_2021,1,EURO,71.92,–,–,Currency,312250295,368219688,0
07_22_2021,2,Cash,15.97,–,–,Cash,81761919,81761919,0
07_22_2021,3,SCHWAB SHORT-TER,6.96,SCHO,US8085248628,Mutual Fund,694950,35623137,0
07_22_2021,4,EURO,5.15,–,–,Currency,22377174,26388177,0
07_22_2021,5,CA CARBON ALLOW 21DEC21,0,ZCAZ21,–,Future,3672,0,83538000
07_22_2021,6,CA CARBON ALLOW 21DEC22,0,ZCAZ22,–,Future,870,0,20723400
07_22_2021,7,ECX EMISSION      DEC21,0,MOZ21,–,Future,5669,0,339538337
07_22_2021,8,ECX EMISSION      DEC22,0,MOZ22,–,Future,471,0,28415519
07_22_2021,9,EURO FX CURR FUT  SEP21,0,ECU1,–,Future,55,0,8100813
07_22_2021,10,RGGI VINTAGE 21   DEC21,0,ZRDZ21,–,Future,4403,0,38966550
07_23_2021,1,EURO,71.8,–,–,Currency,312250295,367253914,0
07_23_2021,2,Cash,15.95,–,–,Cash,81567232,81567232,0
07_23_2021,3,SCHWAB SHORT-TER,6.97,SCHO,US8085248628,Mutual Fund,694950,35630087,0
07_23_2021,4,EURO,5.29,–,–,Currency,22991174,27041123,0
07_23_2021,5,CA CARBON ALLOW 21DEC21,0,ZCAZ21,–,Future,3672,0,83391120
07_23_2021,6,CA CARBON ALLOW 21DEC22,0,ZCAZ22,–,Future,870,0,20688600
07_23_2021,7,ECX EMISSION      DEC21,0,MOZ21,–,Future,5669,0,339314550
07_23_2021,8,ECX EMISSION      DEC22,0,MOZ22,–,Future,471,0,28396387
07_23_2021,9,EURO FX CURR FUT  SEP21,0,ECU1,–,Future,55,0,8100469
07_23_2021,10,RGGI VINTAGE 21   DEC21,0,ZRDZ21,–,Future,4403,0,38966550
07_26_2021,1,EURO,69.59,–,–,Currency,312250295,368706659,0
07_26_2021,2,Cash,15.39,–,–,Cash,81557217,81557217,0
07_26_2021,3,EURO,8.29,–,–,Currency,37174574,43895917,0
07_26_2021,4,SCHWAB SHORT-TER,6.73,SCHO,US8085248628,Mutual Fund,694950,35630087,0
07_26_2021,5,CA CARBON ALLOW 21DEC21,0,ZCAZ21,–,Future,3672,0,83354400
07_26_2021,6,CA CARBON ALLOW 21DEC22,0,ZCAZ22,–,Future,870,0,20688600
07_26_2021,7,ECX EMISSION      DEC21,0,MOZ21,–,Future,5669,0,356119875
07_26_2021,8,ECX EMISSION      DEC22,0,MOZ22,–,Future,471,0,29793442
07_26_2021,9,EURO FX CURR FUT  SEP21,0,ECU1,–,Future,55,0,8121094
07_26_2021,10,RGGI VINTAGE 21   DEC21,0,ZRDZ21,–,Future,4403,0,39010580
07_27_2021,1,EURO,69.84,–,–,Currency,312250295,369251676,0
07_27_2021,2,Cash,15.51,–,–,Cash,81982910,81982910,0
07_27_2021,3,EURO,7.92,–,–,Currency,35393974,41855154,0
07_27_2021,4,SCHWAB SHORT-TER,6.74,SCHO,US8085248628,Mutual Fund,694950,35637036,0
07_27_2021,5,CA CARBON ALLOW 21DEC21,0,ZCAZ21,–,Future,3684,0,82595280
07_27_2021,6,CA CARBON ALLOW 21DEC22,0,ZCAZ22,–,Future,873,0,20541690
07_27_2021,7,ECX EMISSION      DEC21,0,MOZ21,–,Future,5688,0,355890969
07_27_2021,8,ECX EMISSION      DEC22,0,MOZ22,–,Future,473,0,29801970
07_27_2021,9,EURO FX CURR FUT  SEP21,0,ECU1,–,Future,55,0,8135875
07_27_2021,10,RGGI VINTAGE 21   DEC21,0,ZRDZ21,–,Future,4418,0,39055120
07_28_2021,1,EURO,68.97,–,–,Currency,313370652,369763244,0
07_28_2021,2,EURO,12.23,–,–,Currency,55554086,65551318,0
07_28_2021,3,Cash,12.16,–,–,Cash,65172672,65172672,0
07_28_2021,4,SCHWAB SHORT-TER,6.65,SCHO,US8085248628,Mutual Fund,694950,35630087,0
07_28_2021,5,CA CARBON ALLOW 21DEC21,0,ZCAZ21,–,Future,3696,0,82605600
07_28_2021,6,CA CARBON ALLOW 21DEC22,0,ZCAZ22,–,Future,876,0,20559720
07_28_2021,7,ECX EMISSION      DEC21,0,MOZ21,–,Future,5707,0,362558709
07_28_2021,8,ECX EMISSION      DEC22,0,MOZ22,–,Future,475,0,30377940
07_28_2021,9,EURO FX CURR FUT  SEP21,0,ECU1,–,Future,55,0,8146531
07_28_2021,10,RGGI VINTAGE 21   DEC21,0,ZRDZ21,–,Future,4433,0,39276380
07_29_2021,1,EURO,69.03,–,–,Currency,314501948,373770781,0
07_29_2021,2,EURO,12.48,–,–,Currency,56850628,67564298,0
07_29_2021,3,Cash,11.91,–,–,Cash,64457596,64457596,0
07_29_2021,4,SCHWAB SHORT-TER,6.58,SCHO,US8085248628,Mutual Fund,694950,35630087,0
07_29_2021,5,CA CARBON ALLOW 21DEC21,0,ZCAZ21,–,Future,3696,0,82716480
07_29_2021,6,CA CARBON ALLOW 21DEC22,0,ZCAZ22,–,Future,876,0,20603520
07_29_2021,7,ECX EMISSION      DEC21,0,MOZ21,–,Future,5707,0,366594191
07_29_2021,8,ECX EMISSION      DEC22,0,MOZ22,–,Future,475,0,30715270
07_29_2021,9,EURO FX CURR FUT  SEP21,0,ECU1,–,Future,55,0,8181938
07_29_2021,10,RGGI VINTAGE 21   DEC21,0,ZRDZ21,–,Future,4433,0,39719680
07_30_2021,1,EURO,68.69,–,–,Currency,314501948,372937530,0
07_30_2021,2,Cash,13.3,–,–,Cash,72190027,72190027,0
07_30_2021,3,EURO,11.44,–,–,Currency,52399588,62135618,0
07_30_2021,4,SCHWAB SHORT-TER,6.57,SCHO,US8085248628,Mutual Fund,694950,35643986,0
07_30_2021,5,CA CARBON ALLOW 21DEC21,0,ZCAZ21,–,Future,3745,0,84374850
07_30_2021,6,CA CARBON ALLOW 21DEC22,0,ZCAZ22,–,Future,888,0,21001200
07_30_2021,7,ECX EMISSION      DEC21,0,MOZ21,–,Future,5784,0,365773820
07_30_2021,8,ECX EMISSION      DEC22,0,MOZ22,–,Future,481,0,30623246
07_30_2021,9,EURO FX CURR FUT  SEP21,0,ECU1,–,Future,55,0,8157875
07_30_2021,10,RGGI VINTAGE 21   DEC21,0,ZRDZ21,–,Future,4492,0,40248320
08_02_2021,1,EURO,68.61,–,–,Currency,319561760,379689368,0
08_02_2021,2,EURO,12.73,–,–,Currency,59290309,70446163,0
08_02_2021,3,Cash,12.22,–,–,Cash,67626892,67626892,0
08_02_2021,4,SCHWAB SHORT-TER,6.44,SCHO,US8085248628,Mutual Fund,694950,35643986,0
08_02_2021,5,CA CARBON ALLOW 21DEC21,0,ZCAZ21,–,Future,3745,0,85161300
08_02_2021,6,CA CARBON ALLOW 21DEC22,0,ZCAZ22,–,Future,888,0,21178800
08_02_2021,7,ECX EMISSION      DEC21,0,MOZ21,–,Future,5784,0,374059123
08_02_2021,8,ECX EMISSION      DEC22,0,MOZ22,–,Future,481,0,31312663
08_02_2021,9,EURO FX CURR FUT  SEP21,0,ECU1,–,Future,55,0,8169219
08_02_2021,10,RGGI VINTAGE 21   DEC21,0,ZRDZ21,–,Future,4492,0,40742440
08_03_2021,1,EURO,68.78,–,–,Currency,319561760,378982412,0
08_03_2021,2,EURO,12.44,–,–,Currency,57786709,68531812,0
08_03_2021,3,Cash,12.31,–,–,Cash,67830631,67830631,0
08_03_2021,4,SCHWAB SHORT-TER,6.47,SCHO,US8085248628,Mutual Fund,694950,35650935,0
08_03_2021,5,CA CARBON ALLOW 21DEC21,0,ZCAZ21,–,Future,3745,0,85386000
08_03_2021,6,CA CARBON ALLOW 21DEC22,0,ZCAZ22,–,Future,888,0,21223200
08_03_2021,7,ECX EMISSION      DEC21,0,MOZ21,–,Future,5784,0,371716370
08_03_2021,8,ECX EMISSION      DEC22,0,MOZ22,–,Future,481,0,31117456
08_03_2021,9,EURO FX CURR FUT  SEP21,0,ECU1,–,Future,55,0,8162000
08_03_2021,10,RGGI VINTAGE 21   DEC21,0,ZRDZ21,–,Future,4492,0,40697520
08_04_2021,1,EURO,67.43,–,–,Currency,319397060,378356326,0
08_04_2021,2,EURO,13.88,–,–,Currency,65743259,77879170,0
08_04_2021,3,Cash,12.34,–,–,Cash,69268694,69268694,0
08_04_2021,4,SCHWAB SHORT-TER,6.35,SCHO,US8085248628,Mutual Fund,694950,35637036,0
08_04_2021,5,CA CARBON ALLOW 21DEC21,0,ZCAZ21,–,Future,3745,0,86509500
08_04_2021,6,CA CARBON ALLOW 21DEC22,0,ZCAZ22,–,Future,888,0,21498480
08_04_2021,7,ECX EMISSION      DEC21,0,MOZ21,–,Future,5784,0,379995309
08_04_2021,8,ECX EMISSION      DEC22,0,MOZ22,–,Future,481,0,31805703
08_04_2021,9,EURO FX CURR FUT  SEP21,0,ECU1,–,Future,55,0,8145156
08_04_2021,10,RGGI VINTAGE 21   DEC21,0,ZRDZ21,–,Future,4492,0,40787360
08_05_2021,1,EURO,66.99,–,–,Currency,319397060,378118930,0
08_05_2021,2,EURO,14.47,–,–,Currency,69001059,81687059,0
08_05_2021,3,Cash,12.23,–,–,Cash,69026747,69026747,0
08_05_2021,4,SCHWAB SHORT-TER,6.31,SCHO,US8085248628,Mutual Fund,694950,35630087,0
08_05_2021,5,CA CARBON ALLOW 21DEC21,0,ZCAZ21,–,Future,3745,0,86472050
08_05_2021,6,CA CARBON ALLOW 21DEC22,0,ZCAZ22,–,Future,888,0,21489600
08_05_2021,7,ECX EMISSION      DEC21,0,MOZ21,–,Future,5784,0,383317533
08_05_2021,8,ECX EMISSION      DEC22,0,MOZ22,–,Future,481,0,32081852
08_05_2021,9,EURO FX CURR FUT  SEP21,0,ECU1,–,Future,258,0,38198513
08_05_2021,10,RGGI VINTAGE 21   DEC21,0,ZRDZ21,–,Future,4492,0,40607680
08_06_2021,1,EURO,66.26,–,–,Currency,319397060,375611003,0
08_06_2021,2,Cash,16.25,–,–,Cash,92124150,92124150,0
08_06_2021,3,EURO,11.2,–,–,Currency,54007199,63512476,0
08_06_2021,4,SCHWAB SHORT-TER,6.28,SCHO,US8085248628,Mutual Fund,694950,35609238,0
08_06_2021,5,CA CARBON ALLOW 21DEC21,0,ZCAZ21,–,Future,3745,0,86846550
08_06_2021,6,CA CARBON ALLOW 21DEC22,0,ZCAZ22,–,Future,888,0,21578400
08_06_2021,7,ECX EMISSION      DEC21,0,MOZ21,–,Future,5784,0,385400475
08_06_2021,8,ECX EMISSION      DEC22,0,MOZ22,–,Future,481,0,32253710
08_06_2021,9,EURO FX CURR FUT  SEP21,0,ECU1,–,Future,258,0,37943738
08_06_2021,10,RGGI VINTAGE 21   DEC21,0,ZRDZ21,–,Future,4492,0,40742440
08_09_2021,1,EURO,65.8,–,–,Currency,319397060,375116929,0
08_09_2021,2,Cash,16.87,–,–,Cash,96195318,96195318,0
08_09_2021,3,EURO,11.08,–,–,Currency,53756599,63134615,0
08_09_2021,4,SCHWAB SHORT-TER,6.25,SCHO,US8085248628,Mutual Fund,694950,35602289,0
08_09_2021,5,CA CARBON ALLOW 21DEC21,0,ZCAZ21,–,Future,3769,0,87553870
08_09_2021,6,CA CARBON ALLOW 21DEC22,0,ZCAZ22,–,Future,894,0,21768900
08_09_2021,7,ECX EMISSION      DEC21,0,MOZ21,–,Future,5822,0,387148709
08_09_2021,8,ECX EMISSION      DEC22,0,MOZ22,–,Future,484,0,32389449
08_09_2021,9,EURO FX CURR FUT  SEP21,0,ECU1,–,Future,258,0,37888913
08_09_2021,10,RGGI VINTAGE 21   DEC21,0,ZRDZ21,–,Future,4521,0,41276730
08_10_2021,1,EURO,64.67,–,–,Currency,321712823,377030779,0
08_10_2021,2,Cash,17.42,–,–,Cash,101593134,101593134,0
08_10_2021,3,EURO,11.8,–,–,Currency,58725267,68822974,0
08_10_2021,4,SCHWAB SHORT-TER,6.1,SCHO,US8085248628,Mutual Fund,694950,35588390,0
08_10_2021,5,CA CARBON ALLOW 21DEC21,0,ZCAZ21,–,Future,3818,0,89226660
08_10_2021,6,CA CARBON ALLOW 21DEC22,0,ZCAZ22,–,Future,906,0,22187940
08_10_2021,7,ECX EMISSION      DEC21,0,MOZ21,–,Future,5897,0,396759294
08_10_2021,8,ECX EMISSION      DEC22,0,MOZ22,–,Future,490,0,33174691
08_10_2021,9,EURO FX CURR FUT  SEP21,0,ECU1,–,Future,258,0,37827638
08_10_2021,10,RGGI VINTAGE 21   DEC21,0,ZRDZ21,–,Future,4580,0,41907000
08_11_2021,1,EURO,64.92,–,–,Currency,326349965,383102817,0
08_11_2021,2,Cash,16.89,–,–,Cash,99662809,99662809,0
08_11_2021,3,EURO,12.16,–,–,Currency,61116169,71744381,0
08_11_2021,4,SCHWAB SHORT-TER,6.03,SCHO,US8085248628,Mutual Fund,694950,35602289,0
08_11_2021,5,CA CARBON ALLOW 21DEC21,0,ZCAZ21,–,Future,3830,0,90119900
08_11_2021,6,CA CARBON ALLOW 21DEC22,0,ZCAZ22,–,Future,909,0,22425030
08_11_2021,7,ECX EMISSION      DEC21,0,MOZ21,–,Future,5916,0,401270725
08_11_2021,8,ECX EMISSION      DEC22,0,MOZ22,–,Future,492,0,33579321
08_11_2021,9,EURO FX CURR FUT  SEP21,0,ECU1,–,Future,258,0,37879238
08_11_2021,10,RGGI VINTAGE 21   DEC21,0,ZRDZ21,–,Future,4595,0,42825400
08_12_2021,1,EURO,65.37,–,–,Currency,327555289,384206543,0
08_12_2021,2,Cash,20.14,–,–,Cash,118357392,118357392,0
08_12_2021,3,EURO,8.44,–,–,Currency,42268492,49578901,0
08_12_2021,4,SCHWAB SHORT-TER,6.06,SCHO,US8085248628,Mutual Fund,694950,35602289,0
08_12_2021,5,CA CARBON ALLOW 21DEC21,0,ZCAZ21,–,Future,3891,0,91438500
08_12_2021,6,CA CARBON ALLOW 21DEC22,0,ZCAZ22,–,Future,924,0,22767360
08_12_2021,7,ECX EMISSION      DEC21,0,MOZ21,–,Future,6013,0,396799460
08_12_2021,8,ECX EMISSION      DEC22,0,MOZ22,–,Future,500,0,33212128
08_12_2021,9,EURO FX CURR FUT  SEP21,0,ECU1,–,Future,258,0,37850213
08_12_2021,10,RGGI VINTAGE 21   DEC21,0,ZRDZ21,–,Future,4668,0,43879200
08_13_2021,1,EURO,67.34,–,–,Currency,333437566,393223226,0
08_13_2021,2,Cash,19.18,–,–,Cash,111966536,111966536,0
08_13_2021,3,EURO,7.38,–,–,Currency,36558086,43112985,0
08_13_2021,4,SCHWAB SHORT-TER,6.1,SCHO,US8085248628,Mutual Fund,694950,35609238,0
08_13_2021,5,CA CARBON ALLOW 21DEC21,0,ZCAZ21,–,Future,3891,0,91671960
08_13_2021,6,CA CARBON ALLOW 21DEC22,0,ZCAZ22,–,Future,924,0,22804320
08_13_2021,7,ECX EMISSION      DEC21,0,MOZ21,–,Future,6013,0,392707132
08_13_2021,8,ECX EMISSION      DEC22,0,MOZ22,–,Future,500,0,32867116
08_13_2021,9,EURO FX CURR FUT  SEP21,0,ECU1,–,Future,258,0,38059838
08_13_2021,10,RGGI VINTAGE 21   DEC21,0,ZRDZ21,–,Future,4668,0,43925880
08_16_2021,1,EURO,64.93,–,–,Currency,333437566,393074888,0
08_16_2021,2,Cash,18.54,–,–,Cash,112245398,112245398,0
08_16_2021,3,EURO,10.64,–,–,Currency,54664226,64441253,0
08_16_2021,4,SCHWAB SHORT-TER,5.88,SCHO,US8085248628,Mutual Fund,694950,35609238,0
08_16_2021,5,CA CARBON ALLOW 21DEC21,0,ZCAZ21,–,Future,3891,0,92022150
08_16_2021,6,CA CARBON ALLOW 21DEC22,0,ZCAZ22,–,Future,924,0,22887480
08_16_2021,7,ECX EMISSION      DEC21,0,MOZ21,–,Future,6013,0,412264913
08_16_2021,8,ECX EMISSION      DEC22,0,MOZ22,–,Future,500,0,34493328
08_16_2021,9,EURO FX CURR FUT  SEP21,0,ECU1,–,Future,258,0,37995338
08_16_2021,10,RGGI VINTAGE 21   DEC21,0,ZRDZ21,–,Future,4668,0,43879200
08_17_2021,1,EURO,64.67,–,–,Currency,333437566,390670845,0
08_17_2021,2,Cash,20.01,–,–,Cash,120860802,120860802,0
08_17_2021,3,EURO,9.42,–,–,Currency,48592136,56932790,0
08_17_2021,4,SCHWAB SHORT-TER,5.9,SCHO,US8085248628,Mutual Fund,694950,35616188,0
08_17_2021,5,CA CARBON ALLOW 21DEC21,0,ZCAZ21,–,Future,3952,0,93069600
08_17_2021,6,CA CARBON ALLOW 21DEC22,0,ZCAZ22,–,Future,939,0,23174520
08_17_2021,7,ECX EMISSION      DEC21,0,MOZ21,–,Future,6093,0,408555817
08_17_2021,8,ECX EMISSION      DEC22,0,MOZ22,–,Future,507,0,34192056
08_17_2021,9,EURO FX CURR FUT  SEP21,0,ECU1,–,Future,258,0,37785713
08_17_2021,10,RGGI VINTAGE 21   DEC21,0,ZRDZ21,–,Future,4741,0,44517990
08_18_2021,1,EURO,65.97,–,–,Currency,341971744,400500954,0
08_18_2021,2,Cash,18.92,–,–,Cash,114880339,114880339,0
08_18_2021,3,EURO,9.25,–,–,Currency,47941161,56146395,0
08_18_2021,4,SCHWAB SHORT-TER,5.87,SCHO,US8085248628,Mutual Fund,694950,35609238,0
08_18_2021,5,CA CARBON ALLOW 21DEC21,0,ZCAZ21,–,Future,3989,0,93143150
08_18_2021,6,CA CARBON ALLOW 21DEC22,0,ZCAZ22,–,Future,948,0,23197560
08_18_2021,7,ECX EMISSION      DEC21,0,MOZ21,–,Future,6167,0,412621167
08_18_2021,8,ECX EMISSION      DEC22,0,MOZ22,–,Future,513,0,34516021
08_18_2021,9,EURO FX CURR FUT  SEP21,0,ECU1,–,Future,258,0,37790550
